source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter Web Client,"We agree @POTUS-""SHE'LL (Hillary Clinton) SAY ANYTHING &amp; CHANGE NOTHING. IT'S TIME TO TURN THE PAGE"" -President Obama",10/10/2016 02:20,14342,35037,FALSE,7.85E+17
Twitter Web Client,This country cannot take four more years of Barack Obama! #Debate,10/10/2016 02:21,14753,40202,FALSE,7.85E+17
Twitter Web Client,@AC360: “How can you unite a country if you’ve written off tens of millions of Americans?” #Deplorables #BigLeagueTruth #Debate,10/10/2016 02:23,4864,10422,FALSE,7.85E+17
Twitter for iPhone,RT @DanScavino: WE LOVE OUR DEPLORABLES!!!#TrumpTrain #Debates2016 https://t.co/2Nt9ID3tV7,10/10/2016 02:24,7560,0,TRUE,7.85E+17
Twitter Web Client,Our country has the slowest growth since 1929. #BigLeagueTruth #debate,10/10/2016 02:24,9544,24856,FALSE,7.85E+17
Twitter for iPhone,RT @KellyannePolls: After a decent first debate @HillaryClinton is back to form: pedantic lawyerly technocratic (woefully untruthful) r…,10/10/2016 02:25,11370,0,TRUE,7.85E+17
Twitter for iPhone,"RT @TeamTrump: ""She calls our people deplorable and irredeemable. I will be a president for ALL of our people."" - @RealDonaldTrump #BigLeag…",10/10/2016 02:25,12172,0,TRUE,7.85E+17
Twitter for iPhone,"RT @DonaldJTrumpJr: Ironic since Hillary has gotten a lot more of that ""dark unaccountable money"" into her campaign. #debates",10/10/2016 02:30,8083,0,TRUE,7.85E+17
Twitter Web Client,Hypocrite: @HillaryClinton is the single biggest beneficiary of Citizens United in history by far. #debate #bigleaguetruth,10/10/2016 02:30,12240,30018,FALSE,7.85E+17
Twitter for iPhone,MY PRO-GROWTH Econ Plan:✅Eliminate excessive regulations! ✅Lean government!✅Lower taxes!#Debates … https://t.co/OchcnuSAgR,10/10/2016 02:31,11823,27030,FALSE,7.85E+17
Twitter Web Client,RT @TeamTrump: It’s US vs. them! @realDonaldTrump will fight for you! #BigLeagueTruth #Debates,10/10/2016 02:41,7331,0,TRUE,7.85E+17
Twitter for iPhone,RT @DonaldJTrumpJr: Someone please fact check her coal comments. Give me a break. #debates,10/10/2016 02:42,11160,0,TRUE,7.85E+17
Twitter Web Client,RT @TeamTrump: RT if you agree @realDonaldTrump WON the #Debate- BIG LEAGUE! #MAGA https://t.co/EmwDZ32uAZ,10/10/2016 02:55,31510,0,TRUE,7.85E+17
Twitter for iPhone,RT @mike_pence: Congrats to my running mate @realDonaldTrump on a big debate win! Proud to stand with you as we #MAGA.,10/10/2016 03:01,41496,0,TRUE,7.85E+17
Twitter for iPhone,Thank you St. Louis Missouri!#MakeAmericaGreatAgain  https://t.co/2llBltf0mE https://t.co/wBmVxf1a9D,10/10/2016 03:39,16233,55805,FALSE,7.85E+17
Twitter for Android,Thank you for all of the great comments on the debate last night. Very exciting!,10/10/2016 17:08,11950,50681,FALSE,7.86E+17
Twitter for Android,Paul Ryan should spend more time on balancing the budget jobs and illegal immigration and not waste his time on fighting Republican nominee,10/10/2016 17:22,30198,81183,FALSE,7.86E+17
Twitter for iPhone,CNN is the worst - fortunately they have bad ratings because everyone knows they are biased. https://t.co/oFRfNY2rUY,10/10/2016 19:14,14451,34322,FALSE,7.86E+17
Twitter for iPhone,Debate polls look great - thank you!#MAGA #AmericaFirst https://t.co/4peQ3Sswdz,10/10/2016 19:22,15968,36083,FALSE,7.86E+17
Twitter for Android,"Wow @CNN got caught fixing their ""focus group"" in order to make Crooked Hillary look better. Really pathetic and totally dishonest!",10/10/2016 19:31,28837,69788,FALSE,7.86E+17
Twitter for iPhone,Is this really America? Terrible! https://t.co/WiwC61PIFu,10/10/2016 22:31,20181,39587,FALSE,7.86E+17
Twitter for iPhone,Thank you Pennsylvania. This is a MOVEMENT like we have never seen before! #VoteTrumpPence16 on 11/8/16- together… https://t.co/x0197JL5RU,10/11/2016 01:33,15203,39520,FALSE,7.86E+17
Twitter for iPhone,Despite winning the second debate in a landslide (every poll) it is hard to do well when Paul Ryan and others give zero support!,10/11/2016 12:16,18269,58630,FALSE,7.86E+17
Twitter for Android,Our very weak and ineffective leader Paul Ryan had a bad conference call where his members went wild at his disloyalty.,10/11/2016 13:05,16799,42510,FALSE,7.86E+17
Twitter for iPhone,It is so nice that the shackles have been taken off me and I can now fight for America the way I want to.,10/11/2016 14:00,24171,64756,FALSE,7.86E+17
Twitter Web Client,With the exception of cheating Bernie out of the nom the Dems have always proven to be far more loyal to each other than the Republicans!,10/11/2016 14:15,15158,41961,FALSE,7.86E+17
Twitter for iPhone,Disloyal R's are far more difficult than Crooked Hillary. They come at you from all sides. They don’t know how to win - I will teach them!,10/11/2016 14:48,21836,55799,FALSE,7.86E+17
Twitter for iPhone,Wow. Unbelievable. https://t.co/RcBPCcmwnD,10/11/2016 15:25,19397,31730,FALSE,7.86E+17
Twitter for iPhone,13 states have voter registration deadlines TODAY: FL OH PA MI GA TX NM IN LA TN AR KY SC.Register: https://t.co/wAtnFpN6wL,10/11/2016 16:11,6824,14121,FALSE,7.86E+17
Twitter for Android,The very foul mouthed Sen. John McCain begged for my support during his  primary (I gave he won) then dropped me over locker room remarks!,10/11/2016 16:52,21636,48548,FALSE,7.86E+17
Twitter for Android,In Texas now leaving soon for BIG rally in Florida!,10/11/2016 17:12,8254,28871,FALSE,7.86E+17
Twitter for iPhone,I hope people are looking at the disgraceful behavior of Hillary Clinton as exposed by WikiLeaks. She is unfit to run.,10/11/2016 17:43,23700,56751,FALSE,7.86E+17
Twitter for iPhone,"Crooked's State Dept gave special attention to ""Friends of Bill"" after the Haiti Earthquake. Unbelievable! https://t.co/opP2l8ln0J",10/11/2016 18:29,13278,22173,FALSE,7.86E+17
Twitter for iPhone,DON'T LET HER FOOL US AGAIN. https://t.co/3QSoADFh7S,10/11/2016 18:43,28922,51744,FALSE,7.86E+17
Twitter for iPhone,VOTER REGISTRATION DEADLINES TODAY. You can register now at: https://t.co/HfihPEA3Sp and get out to… https://t.co/LlFdF0DRX4,10/11/2016 20:56,8185,17368,FALSE,7.86E+17
Twitter for iPhone,Thank you Texas! If you haven't registered to VOTE- today is your last day. Go to: https://t.co/HfihPEA3Sp &amp; get ou… https://t.co/gxbDRD4x2k,10/11/2016 21:35,12712,31083,FALSE,7.86E+17
Twitter for Android,Wow @CNN Town Hall questions were given to Crooked Hillary Clinton in advance of big debates against Bernie Sanders. Hillary &amp; CNN FRAUD!,10/11/2016 23:04,29259,60485,FALSE,7.86E+17
Twitter for iPhone,Join me Thursday in Florida &amp; Ohio!West Palm Beach FL at noon:https://t.co/jwbZnQhxg9Cincinnati OH this 7:30pm:https://t.co/5w2UhalPIx,10/12/2016 00:56,7842,19775,FALSE,7.86E+17
Twitter for iPhone,Thank you Florida- a MOVEMENT that has never been seen before and will never be seen again. Lets get out &amp;… https://t.co/t9XM9wFDZI,10/12/2016 04:04,19039,49743,FALSE,7.86E+17
Twitter for Android,Crooked Hillary Clinton likes to talk about the things she will do but she has been there for 30 years - why didn't she do them?,10/12/2016 12:59,18637,51010,FALSE,7.86E+17
Twitter for iPhone,Very little pick-up by the dishonest media of incredible information provided by WikiLeaks. So dishonest! Rigged system!,10/12/2016 13:46,21032,52307,FALSE,7.86E+17
Twitter for iPhone,PAY TO PLAY POLITICS. #CrookedHillary https://t.co/wjsl8ITVvk,10/12/2016 14:00,25378,43285,FALSE,7.86E+17
Twitter for iPhone,The people of Cuba have struggled too long. Will reverse Obama's Executive Orders and concessions towards Cuba until freedoms are restored.,10/12/2016 19:20,14815,40093,FALSE,7.86E+17
Twitter for iPad,The MOVEMENT in Lakeland Florida. Voter registration extended to 10/18. REGISTER ASAP @ https://t.co/HfihPERFgZ &amp;… https://t.co/PygIlshrgv,10/12/2016 21:01,11719,27252,FALSE,7.86E+17
Twitter for iPhone,I will be in Cincinnati Ohio tomorrow night at 7:30pm- join me! #OhioVotesEarly #VoteTrumpPence16 Tickets:… https://t.co/Bp5iHKbT2d,10/12/2016 22:59,8919,23203,FALSE,7.86E+17
Twitter for Android,"Why didn't the writer of the twelve year old article in People Magazine mention the ""incident"" in her story. Because it did not happen!",10-13-2016 13:09:45,15712,42226,FALSE,7.87E+17
Twitter Web Client,The phony story in the failing @nytimes is a TOTAL FABRICATION. Written by same people as last discredited story on women. WATCH!,10-13-2016 13:35:12,14789,36489,FALSE,7.87E+17
Twitter for iPhone,Join me in Ohio &amp; Maine!Cincinnati Ohio- tonight @ 7:30pm: https://t.co/XlHGD1VrMoBangor Maine - Saturday @ 3pm… https://t.co/DYHPQYBwpK,10-13-2016 13:52:14,7310,19017,FALSE,7.87E+17
Twitter for iPhone,Thank you! #MAGA #AmericaFirst https://t.co/fG313wjlKm,10-13-2016 15:27:27,14076,32417,FALSE,7.87E+17
Twitter for iPhone,I am making a major speech in West Palm Beach Florida at noon. Tune in!,10-13-2016 15:28:34,9658,31334,FALSE,7.87E+17
Twitter for iPhone,Just left a great rally in Florida - now heading to Ohio for two more. Will be there soon.,10-13-2016 20:04:14,8838,31951,FALSE,7.87E+17
Twitter for iPhone,Great event in Columbus- taking off for Cincinnati now. Great new Ohio poll out- thank you!OHIO NBC/WSJ/MARIST POLLTrump 42% Clinton 41%,10-13-2016 22:14:56,10543,31318,FALSE,7.87E+17
Twitter Ads,This is a crossroads in the history of our civilization that will determine whether or not We The People reclaim c… https://t.co/a84WMHpSYy,10-13-2016 22:50:04,16977,33428,FALSE,786700561743687680
Twitter for iPhone,Dem Gov. of MN. just announced that the Affordable Care Act (Obamacare) is no longer affordable. I've been saying this for years- disaster!,10-13-2016 22:51:17,16579,43589,FALSE,7.87E+17
Twitter for iPhone,Join me in Greensboro North Carolina tomorrow at 2:00pm! #TrumpRallyhttps://t.co/vpLryxCyoq https://t.co/dRra2AqayJ,10-13-2016 23:28:02,7811,20444,FALSE,7.87E+17
Twitter for iPhone,Join me live in Cincinnati Ohio!#TrumpRally #MAGAhttps://t.co/MzqgNNVfZb,10-13-2016 23:53:56,5729,17975,FALSE,7.87E+17
Twitter for iPhone,Thank you to our U.S. Navy for protecting our country both in times of peace &amp; war. Together WE WILL MAKE AMERICA… https://t.co/v23jCl4tEQ,10-14-2016 01:18:07,17582,48213,FALSE,7.87E+17
Twitter for iPhone,WHAT THEY ARE SAYING ABOUT THE CLINTON CAMPAIGN’S ANTI-CATHOLIC BIGOTRY: https://t.co/oRUlaT4zbn,10-14-2016 15:23:38,14583,28025,FALSE,7.87E+17
Twitter for iPhone,Thank you for your support Greensboro North Carolina. Next stop - Charlotte! #MAGAhttps://t.co/3KWOl2ibaW https://t.co/jjde4W1hz2,10-14-2016 19:28:18,9913,26200,FALSE,7.87E+17
Twitter Web Client,Make sure you're registered to vote! Let's #MakeAmericaGreatAgain! We can't afford more years of FAILURE! All info:… https://t.co/MgV5urLhB0,10-14-2016 20:21:25,12696,28115,FALSE,7.87E+17
Twitter for iPhone,Thank you Charlotte North Carolina! We are going to have an AMAZING victory on November 8th...because this is all… https://t.co/A7Ql7KuMfT,10-15-2016 01:14:08,12223,33278,FALSE,7.87E+17
Twitter for iPhone,Thank you @TrumpWomensTour!#MakeAmericaGreatAgain https://t.co/R4oxaHpsAB,10-15-2016 03:05:29,15424,32383,FALSE,7.87E+17
Twitter for Android,100% fabricated and made-up charges pushed strongly by the media and the Clinton Campaign may poison the minds of the American Voter. FIX!,10-15-2016 10:51:40,16157,42178,FALSE,7.87E+17
Twitter for Android,This election is being rigged by the media pushing false and unsubstantiated charges and outright lies in order to elect Crooked Hillary!,10-15-2016 11:45:58,30791,79356,FALSE,7.87E+17
Twitter for iPhone,Will be in Bangor Maine today at 3pm- join me! #MAGATickets: https://t.co/NY7E1FBOB7 https://t.co/5TN2wvnR7J,10-15-2016 12:17:06,6431,16342,FALSE,7.87E+17
Twitter for Android,Hillary Clinton should have been prosecuted and should be in jail. Instead she is running for president in what looks like a rigged election,10-15-2016 12:23:08,36172,84973,FALSE,7.87E+17
Twitter for iPhone,Mr. Trump removing the broken teleprompter in North Carolina-in front of a massive crowd. He goes on&amp;delivers the b… https://t.co/dyNxc1HDTW,10-15-2016 15:37:39,11703,27251,FALSE,7.87E+17
Twitter for iPhone,The truth is a beautiful weapon. https://t.co/P7FrFhicvw,10-15-2016 15:52:48,13821,27100,FALSE,7.87E+17
Twitter for iPhone,Landing in New Hampshire soon to talk about the massive drug problem there and all over the country.,10-15-2016 15:55:19,7424,23819,FALSE,7.87E+17
Twitter for iPhone,The MOVEMENT in Portsmouth New Hampshire w/ 7K supporters. THANK YOU! This is the biggest election of our lifetime… https://t.co/4otZyjYLc2,10-15-2016 18:11:06,12924,32543,FALSE,7.87E+17
Twitter for Android,Nothing ever happened with any of these women. Totally made up nonsense to steal the election. Nobody has more respect for women than me!,10-15-2016 18:29:22,20805,59824,FALSE,7.87E+17
Twitter for Android,The failing @nytimes reporters don't even call us anymore they just write whatever they want to write making up sources along the way!,10-15-2016 22:49:18,16054,39195,FALSE,7.87E+17
Twitter for iPhone,Thank you Bangor Maine! Get out &amp; #VoteTrumpPence16 on 11/8/16- and together we will MAKE AMERICA SAFE AND GREAT A… https://t.co/sUSh8v07MW,10-15-2016 23:11:27,11132,26869,FALSE,7.87E+17
Twitter for Android,A great day in New Hampshire and Maine. Fantastic crowds and energy! #MAGA,10-16-2016 00:03:06,8320,22979,FALSE,7.87E+17
Twitter for iPhone,Thank you for sharing Amy. https://t.co/StfzCeaQgH,10-16-2016 00:03:33,9508,21857,FALSE,7.87E+17
Twitter for Android,Watched Saturday Night Live hit job on me.Time to retire the boring and unfunny show. Alec Baldwin portrayal stinks. Media rigging election!,10-16-2016 11:14:00,18434,52859,FALSE,7.88E+17
Twitter for Android,Polls close but can you believe I lost large numbers of women voters based on made up events THAT NEVER HAPPENED. Media rigging election!,10-16-2016 11:36:28,17918,48978,FALSE,7.88E+17
Twitter for Android,Election is being rigged by the media in a coordinated effort with the Clinton campaign by putting stories that never happened into news!,10-16-2016 12:31:40,19162,46697,FALSE,7.88E+17
Twitter for iPhone,They let Crooked &amp; the Gang off the hook for the crime but it looks like the cover-up is just as bad. Unbelievable! https://t.co/eWjHoq20Dw,10-16-2016 13:12:17,12967,25107,FALSE,7.88E+17
Twitter for iPhone,A country that Crooked Hillary says has funded ISIS also gave Wild Bill $1 million for his birthday? SO CORRUPT! https://t.co/00s5tgsXrM,10-16-2016 13:15:03,16328,29648,FALSE,7.88E+17
Twitter for iPhone,Hillary's staff thought her email scandal might just blow over. Who would trust these people with national security? https://t.co/EvBCQoZRG2,10-16-2016 16:07:08,13252,24636,FALSE,7.88E+17
Twitter for iPhone,We've all wondered how Hillary avoided prosecution for her email scheme. Wikileaks may have found the answer. Obama! https://t.co/xF0wv8Oa8q,10-16-2016 16:07:58,21961,35273,FALSE,7.88E+17
Twitter for Android,The election is absolutely being rigged by the dishonest and distorted media pushing Crooked Hillary - but also at many polling places - SAD,10-16-2016 17:01:12,21712,57212,FALSE,7.88E+17
Twitter for iPhone,"“The vast majority felt she should be prosecuted..."" -- even senior FBI officials thought Crooked was guilty. https://t.co/AFtDs7HVlt",10-16-2016 19:26:11,14177,27323,FALSE,7.88E+17
Twitter for iPhone,Join me in Wisconsin tomorrow or Colorado on Tuesday!Green Bay- 6pmhttps://t.co/9L917nvCBXColorado Springs- 1pm… https://t.co/972GWZDGEp,10-16-2016 20:13:36,6904,16850,FALSE,7.88E+17
Twitter for Android,The Democrats have a corrupt political machine pushing crooked Hillary Clinton. We have Paul Ryan always fighting the Republican nominee!,10-16-2016 20:47:23,12544,33137,FALSE,7.88E+17
Twitter for Android,Paul Ryan a man who doesn't know how to win (including failed run four years ago) must start focusing on the budget military vets etc.,10-16-2016 20:54:37,11062,30738,FALSE,7.88E+17
Twitter for Android,Finally in the new ABC News/Washington Post Poll Hillary Clinton is down 11 points with WOMEN VOTERS and the election is close at 47-43!,10-16-2016 21:02:34,14700,38626,FALSE,7.88E+17
Twitter for Android,"Wow interview released by Wikileakes shows ""quid pro quo"" in Crooked Hillary e-mail probe.Such a dishonest person - &amp; Paul Ryan does zilch!",10-16-2016 22:15:33,14601,33161,FALSE,7.88E+17
Twitter for Android,Animals representing Hillary Clinton and Dems in North Carolina just firebombed our office in Orange County because we are winning @NCGOP,10-16-2016 22:29:46,23088,45949,FALSE,7.88E+17
Twitter for Android,ALL SAFE IN ORANGE COUNTY NORTH CAROLINA. With you all the way will never forget. Now we have to win. Proud of you all!  @NCGOP,10-16-2016 22:34:35,14794,39166,FALSE,7.88E+17
Twitter for Android,Can't believe these totally phoney stories 100% made up by women (many already proven false) and pushed big time by press have impact!,10-17-2016 12:15:50,9990,28405,FALSE,7.88E+17
Twitter for Android,Of course there is large scale voter fraud happening on and before election day. Why do Republican leaders deny what is going on? So naive!,10-17-2016 12:33:48,14066,36111,FALSE,7.88E+17
Twitter for Android,We have all got to come together and win this election. We can't have four more years of Obama (or worse!).,10-17-2016 12:35:45,19038,48403,FALSE,7.88E+17
Twitter for iPhone,WikiLeaks proves even the Clinton campaign knew Crooked mishandled classified info but no one gets charged? RIGGED! https://t.co/FgGxDsS0a1,10-17-2016 14:58:32,13751,25440,FALSE,7.88E+17
Twitter Web Client,"🚨BREAKING🚨: ""State Department's Kennedy pressured FBI to unclassify Clinton emails: FBI documents""https://t.co/GYYaneeysA",10-17-2016 15:12:51,8657,14327,FALSE,7.88E+17
Twitter for iPhone,Unbelievable. https://t.co/D7kpxlQPwU,10-17-2016 15:20:17,14667,26750,FALSE,7.88E+17
Twitter for Android,Voter fraud! Crooked Hillary Clinton even got the questions to a debate and nobody says a word. Can you imagine if I got the questions?,10-17-2016 15:24:31,20093,47408,FALSE,7.88E+17
